label,statement,subjects
mostly-true,"More than 9,000 Rhode Island voters used the Moderate Party master lever mechanism and they didnt have a single Moderate on their ballot.",elections
false,"Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'",foreign-policy
true,"Congress has 11 percent approval ratings, yet 96.4 percent of incumbent lawmakers were re-elected in 2014.",congress
mostly-true,"Of the approximately 6 million disenfranchised felons in the United States, one-quarter are Floridians.","crime,elections"
pants-fire,"Obama ""basically threatened to bomb Pakistan.""",foreign-policy
mostly-true,"Here in California, Donald Trump has given $12,000 to Jerry Brown, Gavin Newsom and Kamala Harris.","campaign-finance,elections"
false,On support for the auto bailouts.,"congress,transportation"
barely-true,When Republican extremists tried to take away abortion rights Blake Rocap stopped them.,"abortion,candidates-biography"
half-true,Says he helped to draft parts of the Dodd-Frank Wall Street reform bill.,"congress,financial-regulation"
mostly-true,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs.,"economy,housing"
half-true,Texas had the highest level of turnout than ever before in the primary.,elections
false,"Says the difference between her and Barack Obama is ""about 35 years of experience.""",candidates-biography
mostly-true,22 veterans take their own lives each day.,veterans
barely-true,Said former U.S. Ambassador to Kenya Scott Gration was forced to resign two years ago because of his personal use of emails.,"ethics,transparency"
half-true,Says Florida is a model for successful pretrial release programs.,"crime,criminal-justice"
false,Tampa is the strip club capital of the world.,"economy,pop-culture"
pants-fire,Said they reached a power-sharing agreement with Republican Lt. Gov. Casey Cagle,elections
true,Says that U.S. Rep. Allen West is a constituent of mine.,"elections,redistricting"
false,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.","federal-budget,foreign-policy"
pants-fire,"Photo of ""tea party"" protests shows crowd sprawling from Capitol to Washington Monument",history
false,Every one of the 67 supervisors of elections in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,"elections,message-machine-2012"
true,I earned more votes in the state of Wisconsin than Donald Trump did in New York.,elections
true,Says she condemned violence at a campaign stop in Arizona in March.,elections
mostly-true,"In Iran in 1979, the extremists hijacked the broad-based popular revolution against the Shah and established a brutal theocracy.","foreign-policy,history"
barely-true,"On immigration reform, Marco Rubio all along has been saying, We have to have border security first and then he gets on Spanish TV, he ends up saying, No, no. That will never get in the way.","candidates-biography,immigration"
false,"Dem-controlled Ohio House voted to change the process, to create objective criteria, to modify the Constitution ... to take politics out of the efforts to draw legislative boundaries.",redistricting
barely-true,"Obama ""voted against critical resources: no to individual body armor, no to helicopters, no to ammunition, no to aircraft.""",military
pants-fire,"Under Tom Barretts leadership, violent crime in Milwaukee has decreased by over 20% -- to its lowest levels in more than 20 years.","crime,job-accomplishments"
pants-fire,Barack Obama appeared in the video for 'Whoomp! (There it is!)',"candidates-biography,job-accomplishments"
mostly-true,"Florida has the most concealed weapon permits in the nation, nearly double that of the second state, which is Texas.","corrections-and-updates,guns"
half-true,"Secretary Clinton changes her position on (gun issues) every election year, it seems, having one position in 2000 and then campaigning against President Obama and saying we dont need federal standards.","candidates-biography,guns"
barely-true,The rifle used by Omar Mateen shoots off 700 rounds in a minute.,guns
mostly-true,"Assault weapons and handguns are allowed in the state Capitol while bullhorns, trumpets, helium balloons and flags on poles are banned.",guns
false,I don't have lobbyists running my campaign.,ethics
true,On support for gay marriage.,gays-and-lesbians
mostly-true,Says David Dewhurst explicitly advocated a guest worker program for all illegal immigrants.,"immigration,workers"
false,Barack Obama had 150 days in the U.S. Senate where he was able to vote quite often 'present.' ,candidates-biography
mostly-true,Much more than 50 percentof parents out there are spankers.,families
barely-true,Says Rick Perry doubled spending in a decade.,"state-budget,state-finances"
false,The 9-0 decision last week was the 13th time the Supreme Court voted 9-0 that the president had exceeded his constitutional authority.,supreme-court
barely-true,The projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth. That just doesnt happen.,"state-budget,state-finances"
false,"Says Sen. John McCain spent the July 4 weekend in Islamabad, Pakistan, selling F-16s and advanced weapons to the folks who harbored Osama bin Laden.",terrorism
pants-fire,"Ever wonder why no one ever came forward from Obamas past, saying they knew him, attended school with him, was his friend, etc.? Not one person has ever come forward from his past.",candidates-biography
