label	statement	subjects
mostly-true	Seven presidents before (Barack Obama) - Republicans and Democrats - tried to expand health care to all Americans .	health-care,history
false	While fighting a move to toughen penalties for workplace gender discrimination state Sen . Glenn Grothman said he didnt believe women belonged in the workplace but belonged at home cooking and cleaning and having babies .	jobs,legal-issues,women
false	If you put the $47 billion in revenue (raised over 10 years by the Buffett rule) into infrastructure you could create 611000 infrastructure jobs .	economy,federal-budget,jobs,transportation
pants-fire	What is the proper collective noun for a group of baboons Believe it or not . . . a Congress	animals,congress,history,polls
true	I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities .	economy
mostly-true	Starting in December 2007 1.4 million jobs were created in Texas . In that same period the rest of the country lost 400000 jobs .	job-accomplishments,jobs
barely-true	The (health reform) legislation which Washington passed last year has made it more difficult to hire because its increased costs for employers .	economy,health-care
barely-true	The CBO the Congressional Budget Office has said that Obamacare will kill 800000 jobs .	economy,health-care
barely-true	Thompson voted against $250000 caps on damages (and) almost anything that would make our legal system fairer .	legal-issues
pants-fire	Texas this fiscal year will have more money in reserve than the other 49 states combined .	state-budget,state-finances,states
false	On using the Strategic Petroleum Reserve .	energy
mostly-true	Immigrants are more fertile .	immigration
mostly-true	The proposed education changes will not cut one teacher s pay .	education
pants-fire	The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006 .	health-care,states
mostly-true	Firearms homicides are down about 40 percent since Texas passed concealed-gun permit law .	civil-rights,crime,guns
false	Upwards of 90 percent of women seeking an abortion decide not to have an abortion after seeing an ultrasound .	abortion,children,families,health-care,women
pants-fire	We spend less on defense today as % of GDP than at any time since Pearl Harbor .	federal-budget
mostly-true	If you got rid of the income tax today you d have about as much revenue as we had 10 years ago .	taxes
half-true	Says Scott Walker wants to ban common forms of birth control including the pill .	abortion,message-machine
false	Jason Kander supports [Obamas] plan to bring the remaining suspected terrorists to U.S. soil .	terrorism
half-true	Shelby County donated Im sorry gave 44 schools to the city of Memphis .	education,infrastructure
half-true	Top U.S. intelligence officials have toldevery member of Congress including the president were about to be attacked in a serious way because (of) the threat emanating from Syria and Iraq .	iraq,terrorism
true	Have the suburbs been inundated with former residents of Atlanta housing projects Absolutely not .	housing
true	In July 1996 Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital .	candidates-biography
barely-true	Blames Mike McIntyre and Nancy Pelosi for the second straight year of no cost-of-living increases for Social Security beneficiaries .	message-machine,social-security
barely-true	The government is going to have the right to get into your bank account with the health care bill and make transfers without you knowing it .	health-care,pundits
half-true	There are mechanisms in place to shut down the Internet privately .	infrastructure
barely-true	The American people support defunding Obamacare and oppose shutting down the government .	health-care
half-true	Report that insisting on changes to Social Security as part of false . BTW those changes are supported by usacc	federal-budget,social-security
true	Nobody has played clips over and over . of President Obama (saying) If they bring a knife to the fight well bring a gun .	candidates-biography,pundits
pants-fire	The people of Rhode Island dont want same-sex marriage .	civil-rights,gays-and-lesbians,marriage,polls
half-true	Rep . Paul Ryans Medicare plan lines the pockets of the private insurance companies increases costs for seniors and does not reduce the deficit .	deficit,federal-budget,medicare,taxes
barely-true	This year in Congress (Connie Mack IV) has missed almost half of his votes .	candidates-biography
barely-true	1/3 of our kids drop out (of high school) cannot go to college or start a career .	corrections-and-updates,education
barely-true	Not even old Gen . Eisenhower saluted military personnel as president .	history,military
true	If Wisconsins governor cuts perquisites as much as he plans to do it would still leave (workers) better off than their private sector counterparts .	labor,pundits,state-budget,abc-news-week
barely-true	You cant get on an airplane but more than 2000 people on that list have been able to buy a gun .	guns,terrorism
