label,statement,subjects,superlabel
True,We admit about 100000 permanent immigrants from the Middle East every year .,immigration,politics
False,Says in the last 20 years the French have not stood by the United States on foreign policy .,"foreign-policy,history,military",politics
False,Says Attorney General Loretta Lynch was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe .,"candidates-biography,crime,criminal-justice,history",politics
False,The Richardson-Denish administration gave 50000 drivers licenses to illegal immigrants in New Mexico .,"immigration,message-machine",politics
True,If youre a Mexican you get sent back . . But if youre from a noncontiguous country like the Central American countries then you can stay in the United States .,"children,human-rights,immigration",politics
True,Says Richard Burr was one of only three senators who voted against a ban on insider trading for members of Congress . And he called that vote brave .,"congress,congressional-rules,ethics,legal-issues,voting-record",politics
False,Christian Pastor in Vermont Sentenced to One Year in Prison After Refusing to Marry Gay Couple,"diversity,legal-issues,marriage",politics
True,Rhode Island is the only state where officers at state-supported [colleges] carry out their duties unarmed .,"education,guns,public-safety,states",politics
False,Our veterans in many cases are being treated worse than illegal immigrants .,"immigration,veterans",politics
False,Says Rob Portman was a registered foreign agent whose client was Haiti at a time when the Baby Doc Duvalier who was a despot was killing people .,"corrections-and-updates,foreign-policy",politics
False,Says President Barack Obamas acceptance of an Islamic order and gold medal was unconstitutional .,"foreign-policy,legal-issues",politics
True,In 2010 the non-partisan Government Accountability Office found that only 6.5 percent of the U.S . Mexico border was under full control of the Border Patrol .,immigration,politics
False,Says the Texas Education Agency follows up to make sure undocumented immigrants paying in-state tuition at Texas colleges are applying for permanent residency .,immigration,politics
True,Says 18 states and the District of Columbia have voted Democratic in six consecutive presidential elections .,elections,politics
False,Most military experts say there is anywhere between 25 and 30 members of al Qaeda in Afghanistan .,afghanistan,politics
True,Says Kelly Ayotte stands with the Washington gun lobby . They fund her campaigns .,"campaign-finance,guns,voting-record",politics
True,Barack Obama s network of small donors constitutes a parallel public financing system .,ethics,politics
False,In Cranston it costs $5000 to $6000 to send out community notifications on just one Level 3 sex offender .,"children,crime,criminal-justice",politics
False,The United States is not building the aircraft the long-range bombers the additional aircraft carriers the nuclear submarines .,military,politics
True,They say teachers only make on averagein New Jersey 60000 dollars a year.They only work 180 days .,education,politics
False,Mitt Romneys and Bain Capitals profits from KB Toys which later went out of business were described by the Boston Herald as disgusting .,"candidates-biography,message-machine-2012",politics
False,Roy Coopers refusal to do his job is costing taxpayers money .,"ethics,legal-issues,public-service,states",politics
True,In exchange for five minutes with Bill Clinton the government of Qatar was going to give $1 million to the Clinton Foundation .,foreign-policy,politics
True,Speaker Rubio supported gun restrictions that included background checks and waiting periods .,guns,politics
True,She (Kagan) took money from Goldman Sachs just like her boss Obama .,"campaign-finance,kagan-nomination,pundits,supreme-court",politics
False,Barack Obama wants to unilaterally disarm our nation .,military,politics
