label,statement,subjects
false,Tampa is the strip club capital of the world.,"economy,pop-culture"
half-true,Says between 6 and 20 bicycles can be parked in the space required by one car.,transportation
false,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.","federal-budget,foreign-policy"
half-true,Says Texas wildfires are linked to climate change.,"climate-change,environment"
false,"if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",social-security
false,Every one of the 67 supervisors of elections in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,"elections,message-machine-2012"
pants-fire,"If the Stamp Farm wind turbine is built, the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks, particularly seizures.","energy,environment"
false,Says U.S. Sen. Sherrod Brown is responsible for over $14 trillion in debt.,"deficit,federal-budget"
pants-fire,"Under Tom Barretts leadership, violent crime in Milwaukee has decreased by over 20% -- to its lowest levels in more than 20 years.","crime,job-accomplishments"
pants-fire,Barack Obama appeared in the video for 'Whoomp! (There it is!)',"candidates-biography,job-accomplishments"
mostly-true,"Florida has the most concealed weapon permits in the nation, nearly double that of the second state, which is Texas.","corrections-and-updates,guns"
half-true,Says Gov. Scott Walker didnt balance the budget so we now have a larger state deficit 14 months into (his) term than we did when he was elected.,state-budget
false,"Says that compared to direct sales by manufacturers, consumers save avg of $500 per car sold through franchised dealer model.",transportation
false,"Building and running the Atlanta Streetcar is projected to create 1,399 jobs.",transportation
barely-true,Farming is one of the fastest growing areas of our economy.,"agriculture,economy"
half-true,Wisconsin is one of the highest taxed states in the nation.,taxes
barely-true,Says Rick Perry doubled spending in a decade.,"state-budget,state-finances"
barely-true,The projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth. That just doesnt happen.,"state-budget,state-finances"
false,Says Donald Trump doesnt make a thing in America.,job-accomplishments
barely-true,Why is President Obama unnecessarily delaying your flight? FAA could cut other spending.,federal-budget
barely-true,Washington politicians run Social Security like a Ponzi scheme.,"message-machine,social-security"
mostly-true,California has the sixth largest economy on planet Earth.,"economy,housing"
false,Says area near proposed northern Wisconsin iron ore mine is 15 hours away from where public hearing on mining was held.,"environment,government-regulation"
mostly-true,When we've got CEOs making more in 10 minutes than ordinary workers are making in a year ... then something is wrong.,economy
barely-true,(President Barack Obama) said unemployment was never gonna go over 8 percent if we passed the stimulus plan.,stimulus
half-true,Gwinnett County government has made significant cutbacks in staffing.,"county-budget,taxes"
true,Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,taxes
true,"As CEO of WWE, Linda McMahon was caught tipping off a ringside physician about a federal investigation into illegally distributing steroids to wrestlers.","candidates-biography,message-machine"
true,Says hes signed a pledge not to raise taxes four times.,taxes
half-true,Unemployment in Texas has risen over two percentage points with Rick Perry as governor.,"economy,jobs"
pants-fire,"Rick Perry thinks injecting 11- and 12-year-old girls with a controversial drug (the HPV vaccine), without a parents consent, is a good idea.","children,message-machine"
barely-true,"The Republicans still want to privatize (Social Security). In fact, their whole idea is to turn over the Social Security trust fund to Wall Street.",social-security
half-true,Says Florida rubber-stamped phony horse racing.,"gambling,market-regulation"
half-true,Says she helped lead the launch of curbside recycling.,"city-government,environment"
half-true,We have 25 million Americans out of work.,"economy,jobs"
true,"The national debt increased $16,000 every secondGeorge Allen served in theU.S. Senate.","deficit,federal-budget"
mostly-true,The average taxpayer will see the equivalent of a 2 percent pay raise as a result of low fuel prices.,"gas-prices,income"
false,The Pasco County budget has doubled in the past three years.,county-budget
half-true,"Says a new state report confirms that red-light cameras lead to more accidents, more injuries and greater cost.",transportation
half-true,"Only seven of 18 federal food assistance programs have been associated with positive health and nutrition outcomes, while the remaining 11 have not been effective.","federal-budget,government-efficiency"
barely-true,Republicans enacted the most drastic cuts to K-12 public schools of any state in the nation.,"education,state-budget"
false,"When his grandfather arrived in the United States, there were no government benefits for immigrants.",welfare
half-true,Says Mitt Romneys plan makes catastrophic cuts to education.,"education,message-machine-2012"
half-true,"According to the most recent jobs report, weve got more Americans leaving the workforce than we have finding jobs.","economy,jobs"
mostly-true,"In my home state, nearly one in five Floridians live in poverty.",poverty
pants-fire,"Ninety-four percent of the bills that pass the Senate have no debate, no vote, no amendments, no reading of the bill, no online disclosure.","government-efficiency,transparency"
mostly-true,"Since last years address, more than 10,000 jobs created -- many on the high end of the employment scale.",jobs
