label,statement,subjects
half-true,"As a result of the House Republican bill, the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent.",health-care
half-true,There is no precedent for what the Democrats are doing with this deception. ... We have never written a reconciliation bill to amend a law that does not exist.,health-care
false,On expanding Medicaid under the Affordable Care Act.,health-care
half-true,The House Zika bill limits access to birth control services needed to help curb the spread of the virus in Puerto Rico.,"abortion,public-health"
false,Repealing Obamacare saves our nation more than $2 trillion.,"debt,health-care"
barely-true,Says both Donald Trump and Hillary Clinton say Planned Parenthood is terrificand that it should keep taxpayer funding.,abortion
false,Texans eat more catfish than residents of all other states combined.,"agriculture,food-safety"
true,"Says the federal health care law upheld by the Supreme Court has improved or saved the lives of more than 4,000 Texans otherwise prevented from obtaining health coverage due to pre-existing conditions.",health-care
barely-true,"With Obamacare,You have no options ..you cant get competitive bidding.",health-care
half-true,Weve seen highway fatalities actually decrease in Colorado since marijuana use was legalized.,marijuana
half-true,Gov. Rick Scott is trying to get a waiver under the federal health care law that would deny consumers in Florida the right to the $60 million in rebates they have from their own HMOs.,health-care
mostly-true,"The Affordable Care Act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.","health-care,public-health"
false,"Thirty million Americans, including a lot of people in Florida, are going to be able to get healthcare next year because of that law.",health-care
mostly-true,Annual water usage in 2010 was actually down more than 18 percent from usage in 2006.,water
half-true,"The percent of students who enter high school and eventually earn a diploma or equivalent, or who remain in pursuit of a diploma or equivalent, is 90 percent.","children,education"
false,"When those restrictions expire (in the Iran nuclear deal), Iran will have an industrial-size military nuclear capability ready to go.","foreign-policy,nuclear"
half-true,There are millions of women all across the country who rely on Planned Parenthood for not just contraceptive care; they rely on it for mammograms.,"abortion,health-care"
half-true,Says the acting chief of the IRS said he and the majority of IRS employees would rather stay with his current health plan than switch to Obamacare.,health-care
mostly-true,Florida is now the No. 1 state in the country for automobile accident fraud.,"consumer-safety,crime"
true,"Says 10 days after Hurricane Katrina, this chamber passed two separate bills amounting to $60 billion. It has been nearly two months since we had Superstorm Sandy, and nothing has passed.","natural-disasters,weather"
barely-true,Says the average government worker wont be impacted in the first two years under the reform of state health benefits.,"health-care,state-budget"
half-true,Says she voted for a statewide fracking ban.,"corrections-and-updates,environment"
false,A new bill was written into the new health care reform initiative ensuring that Congress will be 100 percent exempt.,health-care
mostly-true,Says Nevadans will have a double-digit hike in their Obamacare premiums for the year and 10 of Nevadas 16 counties will only have one Obamacare...exchange insurer,health-care
pants-fire,"While CEOs of some large charities have big salaries, the heads of some veterans groups do the job for free.","hunger,veterans"
pants-fire,"Says Obama wants to give (Iran) nuclear weapons and Michael Bennet, he was all for it.",nuclear
pants-fire,"Seniors will have to find $12,500 for health care because Republicans voted to end Medicare.","medicare,retirement"
true,"One in four Texans lacks health insurance, the highest proportion in the nation.","health-care,pundits"
false,On repeal and replace of federal health care reform.,health-care
pants-fire,U.S. Rep. Patrick Murphy voted to allow members of Congress to receive taxpayer-funded health care for life.,"congress,health-care"
false,There are a multitude of vaccines that do not prevent deadly and crippling diseases.,public-health
false,There's no rationing in any of these bills.,"health-care,abc-news-week"
false,Obamacare puts the federal government between you and your doctor.,health-care
half-true,The health care bill has six years of costs against 10 years of tax revenue.,"health-care,taxes"
true,Obama put a 10 percent tax on tanning.,health-care
mostly-true,Obamacare passed by just one vote in the Senate. It wouldnt have passed without Mark Warners vote.,"health-care,voting-record"
true,Says he sued Obamas EPA seven times.,"energy,environment"
pants-fire,Obama regime planned the influx of illegal alien children at the border.,"children,immigration"
barely-true,Says Donald Trump has been talking about the option of using a nuclear weapon against our Western European allies.,nuclear
