statement,label,subject
Mobile apps must comply with data protection laws . [false],False,Technology
My debt to GDP was the lowest or one of the lowest of modern presidents . My taxes to GDP was the lowest and my spending to GDP was too .,True,"deficit,federal-budget,history,job-accomplishments,taxes"
On support for Ted Cruz,True,candidates-biography
Says the Obama administration is handing out a pamphlet titled What To Do When The Veteran In Your Classroom Attempts A Mass Shooting,False,"corrections-and-updates,education,guns,military,veterans"
COVID never caused by radiation poisoning .,False,Health
Fewer Democrats were on the Georgia general election ballot in 2012 than in more than 100 years .,True,elections
The Dog Meat Festival in Yulin China threatens global public health .,False,"animals,public-health"
We cut business taxes so today 70 percent of our businesses dont pay a business tax .,True,"small-business,taxes"
Emails released to the public show Hillary Clinton discussed the location of Ambassador Stevens who of course was murdered in Libya .,True,"candidates-biography,terrorism"
Nine hundred people have been fired since I became secretary (of Veterans Affairs). Weve got 60 people that we fired who have manipulated wait times .,False,veterans
When you sanction the Iranian central bank that will shut down (Irans) economy .,True,"economy,foreign-policy"
CHIPS Act allocated $53B including $39B in direct subsidies .,True,Technology
Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his $24657.50 legal bill .,True,"city-budget,city-government,ethics,legal-issues"
Says in the Legislature (Mary Nolan) has been a party-line Democrat showing a 100% track record in harmony with the American Civil Liberties Union .,True,"corrections-and-updates,voting-record"
Says Mitt Romney has put forward a plan that would cut taxes for millionaires while raising them for the middle class .,True,taxes
Says Hillary Clinton wants to have open borders .,False,"crime,foreign-policy,homeland-security,human-rights,immigration"
Anywhere in the world when someone uses a mobile phone e-mail the Internet or GPS they are enjoying the benefits of the American miracle .,True,"science,technology"
The nation as a whole has created jobs at a rate that is two times the rate that we have created jobs here in Wisconsin under Gov . Walker .,True,"job-accomplishments,jobs"
Barack Obama said people making less than $250000 would benefit from his plan then said if you re a family making less than $200000 you ll benefit .,True,taxes
Georgia has had 12 school shootings in the two years since the mass killing at Sandy Hook Elementary School more than any other state .,False,"children,education,guns,public-safety"
Its commercial vehicles 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges .,True,"infrastructure,transportation"
Says if labor force participation rate were the same as when Barack Obama became president unemployment would be 11 percent .,True,"economy,jobs"
Says protesters at the Wisconsin state Capitol on the night the state Senate passed collective bargaining changes damaged the windshield of his car .,False,"labor,state-budget"
Says Abraham Lincoln supported an agreement that allowed slavery in New Mexico and a law to return runaway slaves to their owners .,True,"abortion,civil-rights,history,human-rights"
Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers .,True,"crime,criminal-justice,message-machine-2012,voting-record"
The (Wisconsin) governor has proposed tax giveaways to corporations .,True,"corporations,pundits,taxes,abc-news-week"
Says scientists are in dispute over whether being gay is a choice .,False,"gays-and-lesbians,science"
The stimulus bill includes $300000 for a sculpture garden in Miami .,False,"economy,stimulus"
Spending increases not tax cuts are the major cause of the federal budget deficit .,True,federal-budget
Says Austin trains are full at rush hour and packed for special events .,True,transportation
On the VA : Over 300000 veterans have died waiting for care .,False,"health-care,veterans"
Eighty-five percent of Floridians who will benefit from expanding Medicaid are single childless adults .,False,"health-care,medicaid"
The House of Delegates budget bill cuts $50 million from education .,True,"corrections-and-updates,education,state-budget"
One out of every three automobile fatalities can be attributed to alcohol .,True,"Alcohol,drugs"
They tried to give us $400 million to build a high-speed train that goes 39 miles an hour .,True,"infrastructure,stimulus,transportation"
Between 1990 and 2013 the maternal mortality rate for women in the U.S. has increased by 136%.,False,women
A small business in my district needed 31 different permits and fees just to be able to expand .,True,"government-regulation,market-regulation"
The growth in health care costs has been reined in through the Affordable Care Act .,False,health-care
The president has given 1100 special waivers to his friends for Obamacare .,False,health-care
Virginia has a responsibility to fund 55 percent of public education and is payingjust 41 percent .,False,"education,state-budget"
For the first time in 13 years our dependence on foreign oil is below 50 percent .,True,"energy,ethics,job-accomplishments,message-machine-2012"
